run,round,source_id,positive_rec,negative_rec,rec_difference,positive_reward,negative_reward
midasheng_v2,2,random440_expressivespeech_022,-5.924041032791138,-5.9243677139282225,0.0003266811370847833,-2.546103807283047,-2.3250203675859664
midasheng_v2,2,random440_expressivespeech_099,-3.1759506225585934,-3.1703536033630373,-0.005597019195556108,0.8219008460595174,2.0873499167519536
midasheng_v2,3,random440_deear_008,-3.7315470218658446,-3.7069074153900146,-0.024639606475830078,-0.12366728577449393,2.2693577307266364
midasheng_v2,3,random440_expressivespeech_070,-2.6541285037994387,-2.6364115715026855,-0.017716932296753196,3.0585859770651633,3.5086671640202507
midasheng_v2,3,random440_expressivespeech_293,-2.9632401943206785,-2.9650361299514767,0.0017959356307981622,1.8572865102962581,2.0122293935293705
midasheng_v2,3,random440_deear_069,-2.500973331928253,-2.4865386366844175,-0.01443469524383545,1.9642202340642283,3.5628784934004365
midasheng_v2,3,random440_expressivespeech_129,-3.9676278591156002,-3.9664033889770507,-0.0012244701385495382,0.39907259613016577,0.6747449587643108
midasheng_v2,3,random440_expressivespeech_123,-2.278867721557617,-2.2819671630859375,0.0030994415283203125,4.028108734243694,2.9121154061494297
midasheng_v2,3,random440_expressivespeech_078,-2.8722496986389157,-2.8708618879318237,-0.0013878107070919299,2.1262556724259234,2.3168674458965093
midasheng_v2,3,random440_expressivespeech_067,-3.2916708946228024,-3.276633930206299,-0.015036964416503373,1.7721153859471537,2.415731480695092
midasheng_v2,3,random440_deear_033,-3.162977623939514,-3.1549777030944823,-0.00799992084503165,1.3097418660424767,2.23420955394951
midasheng_v2,3,random440_expressivespeech_301,-3.5032217741012572,-3.5034328460693356,0.00021107196807834683,1.184980899047746,1.2910991672195864
midasheng_v2,3,random440_expressivespeech_054,-2.4870204448699953,-2.505797863006592,0.018777418136596502,3.3795651516112075,1.3055675186453173
midasheng_v2,3,random440_expressivespeech_323,-3.490930271148682,-3.5002553462982178,0.009325075149535955,1.7787747532799836,0.3480095467870843
midasheng_v2,3,random440_expressivespeech_255,-2.830910563468933,-2.835645174980163,0.0047346115112301135,2.0838882826472935,2.046692727334397
midasheng_v2,3,random440_expressivespeech_021,-4.529654407501221,-4.524017715454102,-0.005636692047119141,-0.25300094103328424,0.07077922311716683
midasheng_v2,3,random440_deear_095,-2.7677222251892086,-2.7694370985031127,0.001714873313904075,2.289242762770793,2.3080922502911148
midasheng_v2,3,random440_deear_039,-4.981155109405518,-4.980527591705322,-0.0006275177001953125,-0.9141524479384291,-0.868329798397869
midasheng_v2,3,random440_expressivespeech_120,-3.2182408332824703,-3.2589127779006954,0.0406719446182251,2.301351881822208,-1.6017673577814693
midasheng_v2,3,random440_expressivespeech_124,-3.5726847648620605,-3.591452980041504,0.01876821517944327,1.420034656693024,-0.25817692113267876
midasheng_v2,3,random440_expressivespeech_291,-3.5569708108901974,-3.5510361194610596,-0.005934691429137828,1.1468674739519629,1.5370824879357814
midasheng_v2,3,random440_expressivespeech_333,-4.106894826889038,-4.112904262542725,0.006009435653687056,0.9227043766252299,0.08318738663283043
midasheng_v2,3,random440_deear_031,-2.5253849267959594,-2.520183658599853,-0.0052012681961062235,2.6671851570384653,3.03648811366973
midasheng_v2,3,random440_expressivespeech_303,-4.7253334522247314,-4.7286468029022215,0.0033133506774900567,-0.3806916511421937,-0.695971080199842
midasheng_v2,3,random440_expressivespeech_112,-3.638964557647705,-3.6475953578948976,0.00863080024719265,1.312249709716974,0.34764075386587884
midasheng_v2,3,random440_deear_055,-3.4472400188446044,-3.4357902765274044,-0.011449742317199973,0.5530881808149101,1.9933810925681201
midasheng_v2,3,random440_expressivespeech_251,-3.0986664295196533,-3.103770303726196,0.005103874206542791,3.1089151478440384,1.6347372175640293
midasheng_v2,3,random440_deear_063,-2.931469035148621,-2.9247985601425173,-0.006670475006103516,1.6090209603927246,2.5088915285911773
midasheng_v2,3,random440_expressivespeech_263,-3.06990647315979,-3.0653835773468017,-0.00452289581298837,1.9772226873680254,2.18848538092926
midasheng_v2,3,random440_deear_074,-3.228132104873657,-3.216861224174499,-0.011270880699157715,1.818167710442095,2.310628551276544
midasheng_v2,3,random440_expressivespeech_008,-3.535563826560974,-3.5319117307662964,-0.0036520957946777344,1.4330819078755281,1.4478753567322826
midasheng_v2,3,random440_expressivespeech_085,-2.523999571800232,-2.5092489480972286,-0.014750623703003285,1.7014930089184759,3.5453064755518113
midasheng_v2,3,random440_deear_057,-3.0910635232925414,-3.0981126785278317,0.007049155235290261,2.823822207383103,1.542845271939623
midasheng_v2,3,random440_expressivespeech_205,-3.6367383956909176,-3.6276898860931395,-0.009048509597778143,0.16103381005646789,1.5415137417948221
midasheng_v2,3,random440_deear_006,-2.950230288505554,-2.9491334676742555,-0.0010968208312984729,2.7282795642574933,2.1851390307821434
midasheng_v2,3,random440_expressivespeech_082,-3.472802925109863,-3.5110810756683346,0.0382781505584715,2.118490686058654,-1.541657654120676
midasheng_v2,3,random440_deear_011,-3.4399107933044433,-3.433751130104065,-0.006159663200378418,0.5886273415672201,1.723583734994544
midasheng_v2,3,random440_expressivespeech_298,-4.717845106124878,-4.71863317489624,0.0007880687713619494,-0.41373381840096213,-0.5507959776406547
midasheng_v2,3,random440_expressivespeech_071,-3.0149767875671385,-3.0370076417922975,0.022030854225159047,2.446231637230725,0.25084524180680146
midasheng_v2,3,random440_expressivespeech_022,-5.912285995483399,-5.913452863693237,0.0011668682098386896,-2.3320929801104784,-2.3520768993244547
midasheng_v2,3,random440_expressivespeech_099,-3.172208523750305,-3.1513543128967285,-0.020854210853576305,0.9899073419120368,2.902578563439929
